student_id,college_id,name,gender,department,batch_year,cgpa,skills,email,phone,city,placement_status
3083,78,Yashodhara Suresh,Female,Electrical Engineering,2024,9.54,"SQL, Python, Docker, Tableau, Power BI",yashodhara.suresh3083@placemux-student.com,7390049630,Sultan Pur Majra,In Process
3084,27,Urmi Ghosh,Female,Mechanical Engineering,2025,6.97,"C++, Java, Django, Deep Learning, AWS, Communication, Docker",urmi.ghosh3084@placemux-student.com,0296499104,Hindupur,In Process
3085,6,Omisha Kurian,Female,Computer Science,2025,6.24,"Docker, Digital Marketing, Deep Learning, Django",omisha.kurian3085@placemux-student.com,8446577137,Rourkela,Placed
3086,87,Vidhi Thakkar,Female,Artificial Intelligence & ML,2023,8.38,"Python, Communication, React, Kubernetes, Machine Learning",vidhi.thakkar3086@placemux-student.com,2873227665,Panchkula,Not Placed
3087,83,Michael Mann,Male,Computer Science,2026,5.13,"Kubernetes, Power BI, SQL, Django, Tableau",michael.mann3087@placemux-student.com,4540300214,Phusro,In Process
3088,38,Nandini Parmer,Female,Electronics & Communication,2027,7.85,"AWS, Node.js, Java, SQL, Django, Deep Learning",nandini.parmer3088@placemux-student.com,8823234533,Mira-Bhayandar,In Process
3089,71,Sarthak Patla,Male,Business Administration,2027,8.81,"Deep Learning, AWS, Node.js",sarthak.patla3089@placemux-student.com,5492039801,Srinagar,Placed
3090,9,Balvan Pau,Male,Artificial Intelligence & ML,2023,6.55,"Product Management, Kubernetes, Node.js",balvan.pau3090@placemux-student.com,7014111581,Raichur,Placed
3091,50,Jairaj Mahajan,Male,Artificial Intelligence & ML,2023,6.66,"React, Power BI, C++, AWS, Data Analysis, Deep Learning, Java",jairaj.mahajan3091@placemux-student.com,8115876509,Bharatpur,Placed
3092,8,Advay Pillay,Male,Electronics & Communication,2023,8.19,"Power BI, Communication, Excel, Node.js, Django, Product Management, React",advay.pillay3092@placemux-student.com,9215109810,Korba,Placed
3093,18,Abhimanyu Banik,Male,Mechanical Engineering,2025,7.2,"Product Management, Kubernetes, Data Analysis, SQL",abhimanyu.banik3093@placemux-student.com,7732065694,Begusarai,In Process
3094,26,Aayush Vora,Male,Commerce,2027,5.85,"Digital Marketing, Python, Machine Learning, Communication, DevOps",aayush.vora3094@placemux-student.com,6326763114,Sonipat,Placed
3095,92,Ishwar Thakur,Male,Electrical Engineering,2027,7.52,"Tableau, Python, Django, Node.js, SQL, Communication",ishwar.thakur3095@placemux-student.com,1414264293,Gorakhpur,Placed
3096,55,Megha Issac,Female,Mechanical Engineering,2027,8.12,"AWS, Python, DevOps, Excel, Node.js, React",megha.issac3096@placemux-student.com,8167428954,Bhalswa Jahangir Pur,In Process
3097,54,Kai Koshy,Male,Business Administration,2023,8.22,"Excel, Data Analysis, Java, React, SQL, Product Management, DevOps",kai.koshy3097@placemux-student.com,7528972459,Gaya,Placed
3098,18,Mitali Oak,Female,Civil Engineering,2024,5.73,"Deep Learning, Docker, Python, Django, Product Management, C++",mitali.oak3098@placemux-student.com,4042100149,Bhalswa Jahangir Pur,In Process
3099,23,Vansha Vyas,Female,Information Technology,2026,6.85,"C++, Docker, Java",vansha.vyas3099@placemux-student.com,4539057986,Thrissur,Placed
3100,53,Kashish Nigam,Female,Computer Science,2024,6.89,"Product Management, React, Docker, SQL, C++",kashish.nigam3100@placemux-student.com,0025539525,Bellary,Placed
3101,63,Damyanti Gill,Female,Civil Engineering,2023,7.6,"Java, Machine Learning, Deep Learning, Digital Marketing, React, AWS",damyanti.gill3101@placemux-student.com,2458701311,Pallavaram,Placed
3102,66,Jagat Jhaveri,Male,Information Technology,2026,5.02,"Java, AWS, Python, Docker, Digital Marketing, Excel",jagat.jhaveri3102@placemux-student.com,8362492151,Bijapur,In Process
3103,47,Imaran Tandon,Male,Commerce,2026,8.47,"Django, React, Docker, Node.js",imaran.tandon3103@placemux-student.com,1713593589,Siwan,Placed
3104,29,Gagan Narayanan,Male,Computer Science,2026,7.13,"Node.js, Communication, Product Management, Docker, C++, Django, Python",gagan.narayanan3104@placemux-student.com,2739643316,Jamalpur,In Process
3105,86,Shivansh Walla,Male,Artificial Intelligence & ML,2025,8.48,"Docker, Digital Marketing, C++, Node.js",shivansh.walla3105@placemux-student.com,8427751536,Raichur,In Process
3106,12,Anita Rajagopalan,Female,Computer Science,2026,7.97,"SQL, Power BI, Kubernetes",anita.rajagopalan3106@placemux-student.com,9912856859,Baranagar,In Process
3107,97,Kashish Jha,Female,Electronics & Communication,2023,6.9,"Machine Learning, Django, Digital Marketing, Node.js, Deep Learning, AWS, Tableau",kashish.jha3107@placemux-student.com,1156854026,Singrauli,Placed
3108,99,Abdul Korpal,Male,Artificial Intelligence & ML,2023,6.4,"Java, Docker, React, Python, Data Analysis, Communication, Digital Marketing",abdul.korpal3108@placemux-student.com,3235185229,Tiruchirappalli,Placed
3109,58,Irya Bhatia,Female,Civil Engineering,2024,8.25,"Power BI, AWS, Excel, Kubernetes",irya.bhatia3109@placemux-student.com,3987148454,Madhyamgram,Placed
3110,60,Mugdha Nazareth,Female,Business Administration,2026,8.91,"Digital Marketing, Django, Node.js, Excel, C++",mugdha.nazareth3110@placemux-student.com,7741465183,Akola,In Process
3111,21,Qadim Kapadia,Male,Civil Engineering,2024,7.12,"SQL, Node.js, Python",qadim.kapadia3111@placemux-student.com,6305757866,Naihati,Placed
3112,10,Advay Shan,Male,Commerce,2023,7.4,"Node.js, DevOps, AWS, Power BI, Python",advay.shan3112@placemux-student.com,6606950852,Anand,Placed
3113,85,Tara Pradhan,Female,Computer Science,2024,7.11,"Data Analysis, Tableau, DevOps, Digital Marketing",tara.pradhan3113@placemux-student.com,3264741412,Jehanabad,In Process
3114,23,Tejas Venkatesh,Male,Data Science,2026,8.19,"Excel, Product Management, Tableau, Django, Java, Machine Learning, Communication",tejas.venkatesh3114@placemux-student.com,8359600018,Aligarh,Placed
3115,34,Rishi Kalita,Male,Data Science,2025,8.87,"React, Communication, Data Analysis",rishi.kalita3115@placemux-student.com,9392719189,Phagwara,Placed
3116,42,William Dave,Male,Mechanical Engineering,2026,7.86,"Communication, Java, DevOps, Kubernetes",william.dave3116@placemux-student.com,6501817576,Saharsa,Placed
3117,80,Tanveer Sarraf,Male,Civil Engineering,2023,6.74,"Docker, SQL, Kubernetes, Tableau, DevOps",tanveer.sarraf3117@placemux-student.com,2262491528,Sambhal,Placed
3118,69,Urmi Nazareth,Female,Information Technology,2025,7.05,"Django, Excel, Docker, React",urmi.nazareth3118@placemux-student.com,7731319749,Durgapur,Placed
3119,60,Yash Sandhu,Male,Data Science,2026,7.54,"Tableau, Deep Learning, Data Analysis, Docker, DevOps, React, Product Management",yash.sandhu3119@placemux-student.com,5593765118,Naihati,Placed
3120,67,Christopher Rajagopal,Male,Computer Science,2026,8.19,"AWS, React, Data Analysis, Power BI",christopher.rajagopal3120@placemux-student.com,9172715483,Jammu,Placed
3121,27,Maanas Dara,Male,Electrical Engineering,2027,9.93,"Tableau, Docker, Power BI, Communication, SQL, Deep Learning",maanas.dara3121@placemux-student.com,5033460749,Amroha,In Process
3122,8,Nidhi Merchant,Other,Civil Engineering,2024,6.93,"Product Management, Deep Learning, Node.js, React, Java",nidhi.merchant3122@placemux-student.com,5448218739,Ozhukarai,In Process
3123,47,Omaja Uppal,Female,Electronics & Communication,2023,7.42,"Docker, Django, Node.js, Kubernetes, Power BI, Communication, Tableau",omaja.uppal3123@placemux-student.com,7405031513,Bongaigaon,Placed
3124,45,Triya Naidu,Female,Mechanical Engineering,2025,8.49,"Power BI, Django, SQL, Tableau, Digital Marketing, Kubernetes",triya.naidu3124@placemux-student.com,9963874477,Dehradun,In Process
3125,38,Pallavi Khare,Female,Business Administration,2026,7.41,"Digital Marketing, Product Management, React, Data Analysis, AWS, Node.js",pallavi.khare3125@placemux-student.com,4106572997,Sangli-Miraj & Kupwad,In Process
3126,55,Anvi Sama,Female,Electronics & Communication,2025,7.99,"Kubernetes, Docker, Tableau, Deep Learning, Digital Marketing, Communication",anvi.sama3126@placemux-student.com,0393367774,Panihati,Placed
3127,17,Vrinda Dara,Female,Electronics & Communication,2023,9.42,"Python, Communication, Machine Learning, Data Analysis, Excel, Deep Learning",vrinda.dara3127@placemux-student.com,8200340935,Shivpuri,In Process
3128,10,Ira Deshmukh,Female,Mechanical Engineering,2027,7.86,"Excel, Data Analysis, Machine Learning, C++, AWS, Communication, Digital Marketing",ira.deshmukh3128@placemux-student.com,3106664651,Bhind,In Process
3129,97,Zansi Vala,Female,Computer Science,2023,7.38,"React, Digital Marketing, Django",zansi.vala3129@placemux-student.com,5879579711,Madanapalle,Placed
3130,27,Nandini Saha,Female,Computer Science,2026,8.94,"SQL, Communication, Product Management",nandini.saha3130@placemux-student.com,9069239510,Hazaribagh,Placed
3131,60,Sneha Ramanathan,Female,Civil Engineering,2027,9.88,"React, SQL, Communication, Data Analysis, Java, Power BI",sneha.ramanathan3131@placemux-student.com,8998420032,Dhanbad,In Process
3132,21,Nathan Dey,Male,Computer Science,2024,8.34,"AWS, Communication, Machine Learning",nathan.dey3132@placemux-student.com,1142076513,Ghaziabad,Placed
3133,3,Ridhi Soni,Female,Commerce,2027,7.77,"Product Management, Deep Learning, C++, React, Digital Marketing, SQL, Python",ridhi.soni3133@placemux-student.com,0396108492,Ratlam,In Process
3134,2,Harshil Vig,Male,Electronics & Communication,2025,4.81,"Power BI, C++, Django, Communication, Node.js, DevOps, Kubernetes",harshil.vig3134@placemux-student.com,8761297676,Dewas,In Process
3135,42,Naveen Raval,Male,Business Administration,2024,6.38,"C++, React, Java",naveen.raval3135@placemux-student.com,4315383489,Mangalore,In Process
3136,45,Aryan Balay,Male,Data Science,2026,7.49,"C++, Data Analysis, Python, Deep Learning",aryan.balay3136@placemux-student.com,9040024170,Latur,In Process
3137,42,Yatan Kothari,Male,Business Administration,2023,6.84,"Machine Learning, Excel, Kubernetes, Django, React, Tableau, Communication",yatan.kothari3137@placemux-student.com,1342414718,Aurangabad,In Process
3138,34,Wriddhish Singh,Male,Artificial Intelligence & ML,2025,6.46,"Django, Kubernetes, React, Python, SQL",wriddhish.singh3138@placemux-student.com,2921017274,Chandigarh,In Process
3139,18,Wakeeta Nazareth,Female,Information Technology,2027,7.3,"Python, Tableau, Power BI, Kubernetes",wakeeta.nazareth3139@placemux-student.com,7963132404,Imphal,Placed
3140,99,Chakradhar Randhawa,Male,Computer Science,2025,8.01,"Product Management, C++, Deep Learning, React, Communication, Power BI",chakradhar.randhawa3140@placemux-student.com,2714570658,Kakinada,In Process
3141,81,Vaishnavi Vaidya,Female,Electronics & Communication,2025,5.39,"Communication, Deep Learning, Excel, Machine Learning",vaishnavi.vaidya3141@placemux-student.com,7717121999,Nadiad,Placed
3142,100,William Agarwal,Male,Data Science,2023,7.99,"SQL, AWS, Deep Learning, C++",william.agarwal3142@placemux-student.com,0022796244,Thiruvananthapuram,Placed
3143,5,Aadi Anne,Male,Artificial Intelligence & ML,2024,8.87,"Java, Deep Learning, Product Management",aadi.anne3143@placemux-student.com,9878064659,Hosur,In Process
3144,15,Max Vaidya,Male,Mechanical Engineering,2026,9.15,"SQL, Deep Learning, DevOps, Java",max.vaidya3144@placemux-student.com,4932039226,Indore,In Process
3145,8,Ishanvi Singhal,Female,Electronics & Communication,2025,7.04,"Product Management, Node.js, Java",ishanvi.singhal3145@placemux-student.com,5785457653,Gurgaon,In Process
3146,56,Maanas Jha,Male,Artificial Intelligence & ML,2023,7.08,"Product Management, SQL, AWS, Docker, Deep Learning, Machine Learning, Tableau",maanas.jha3146@placemux-student.com,8132225750,Bidar,In Process
3147,62,Shravya Mohan,Female,Civil Engineering,2026,7.38,"Communication, Node.js, Digital Marketing, Kubernetes",shravya.mohan3147@placemux-student.com,5094557314,Belgaum,Placed
3148,10,Eta Kulkarni,Female,Computer Science,2026,8.77,"Kubernetes, Python, Excel, Deep Learning, Power BI",eta.kulkarni3148@placemux-student.com,7603828071,Satna,In Process
3149,6,Zansi Wable,Female,Artificial Intelligence & ML,2026,7.74,"Power BI, React, Data Analysis, C++, SQL, Tableau, Python",zansi.wable3149@placemux-student.com,4179399697,Sambalpur,In Process
3150,67,Yashawini Hayre,Female,Information Technology,2026,7.08,"SQL, Digital Marketing, Deep Learning, Java, DevOps",yashawini.hayre3150@placemux-student.com,8768838689,Sultan Pur Majra,Placed
3151,74,Henry Saraf,Male,Civil Engineering,2025,7.42,"Node.js, Kubernetes, DevOps, SQL",henry.saraf3151@placemux-student.com,6522350799,Muzaffarpur,In Process
3152,78,Radha Deol,Female,Computer Science,2025,8.15,"AWS, Excel, Java, SQL, DevOps, Product Management",radha.deol3152@placemux-student.com,9980684960,Hindupur,In Process
3153,67,Pushti Bhandari,Female,Civil Engineering,2025,8.52,"Kubernetes, SQL, Machine Learning, C++, Tableau",pushti.bhandari3153@placemux-student.com,7226628107,Siwan,In Process
3154,69,Triveni Savant,Female,Artificial Intelligence & ML,2026,8.15,"Django, DevOps, Data Analysis, Machine Learning, Digital Marketing, Python, C++",triveni.savant3154@placemux-student.com,9718190597,Bellary,Placed
3155,33,Anamika Pathak,Female,Commerce,2024,7.35,"Java, Communication, Python",anamika.pathak3155@placemux-student.com,7406242610,Miryalaguda,In Process
3156,24,Warinder Tara,Male,Information Technology,2027,6.84,"Communication, C++, Digital Marketing",warinder.tara3156@placemux-student.com,6518849198,Ajmer,In Process
3157,70,Matthew Bail,Male,Information Technology,2027,7.68,"Python, Data Analysis, Kubernetes, React, Node.js",matthew.bail3157@placemux-student.com,3572476398,Nagaon,In Process
3158,56,Neel Banerjee,Male,Data Science,2024,6.67,"AWS, Product Management, Django",neel.banerjee3158@placemux-student.com,7284385800,Raebareli,Placed
3159,19,Gaurika Loyal,Female,Business Administration,2027,10.0,"Data Analysis, Docker, DevOps",gaurika.loyal3159@placemux-student.com,0514904873,Darbhanga,In Process
3160,91,Isaiah Mangat,Male,Electrical Engineering,2024,7.75,"Excel, Python, Tableau, Product Management, React, AWS",isaiah.mangat3160@placemux-student.com,3649961077,Ajmer,In Process
3161,3,Falguni Dyal,Female,Mechanical Engineering,2024,9.19,"C++, SQL, Django, Communication, Power BI, DevOps, Docker",falguni.dyal3161@placemux-student.com,6461533002,Bharatpur,Placed
3162,6,Ayushman Soni,Male,Computer Science,2024,7.17,"C++, Power BI, React, AWS",ayushman.soni3162@placemux-student.com,9769380514,Hindupur,Placed
3163,96,Aashi Dada,Female,Data Science,2026,9.47,"Tableau, Communication, Excel, Python, Java, Django, Digital Marketing",aashi.dada3163@placemux-student.com,8120750006,Ambarnath,In Process
3164,13,Oscar Kanda,Male,Computer Science,2027,7.46,"Docker, Kubernetes, Deep Learning",oscar.kanda3164@placemux-student.com,2445565232,Parbhani,In Process
3165,47,Chakrika Gupta,Female,Mechanical Engineering,2023,7.43,"Java, Machine Learning, SQL, Communication",chakrika.gupta3165@placemux-student.com,1769933038,Dharmavaram,In Process
3166,60,Anvi Subramaniam,Female,Data Science,2023,9.39,"AWS, React, Django",anvi.subramaniam3166@placemux-student.com,5695106361,Jalna,In Process
3167,37,Ansh Thakkar,Male,Business Administration,2025,6.87,"C++, Kubernetes, Excel",ansh.thakkar3167@placemux-student.com,1730699382,Bongaigaon,Placed
3168,23,Thomas Venkataraman,Male,Information Technology,2023,6.52,"Java, C++, Node.js, Django, Data Analysis, SQL, Product Management",thomas.venkataraman3168@placemux-student.com,2893028405,Nashik,In Process
3169,29,Naveen Rajagopal,Male,Electrical Engineering,2024,6.78,"Django, Java, Communication, Tableau, Node.js, SQL, Python",naveen.rajagopal3169@placemux-student.com,8319126048,Anantapur,Placed
3170,83,Karan Bir,Male,Civil Engineering,2025,8.62,"Deep Learning, Python, Digital Marketing, Kubernetes, Excel, Node.js, DevOps",karan.bir3170@placemux-student.com,4093865471,Serampore,Placed
3171,87,Lajita Uppal,Other,Information Technology,2025,7.14,"Java, Kubernetes, React, AWS, SQL, Data Analysis",lajita.uppal3171@placemux-student.com,4870566230,Bhimavaram,In Process
3172,80,Mohammed Magar,Male,Artificial Intelligence & ML,2026,8.98,"SQL, Product Management, C++, Data Analysis, Excel, AWS",mohammed.magar3172@placemux-student.com,1501235066,Karimnagar,Placed
3173,83,Amrita Palla,Female,Commerce,2026,6.45,"React, Power BI, Node.js, Data Analysis, C++, DevOps",amrita.palla3173@placemux-student.com,8557657893,Madanapalle,In Process
3174,14,Mitesh Sura,Male,Electronics & Communication,2026,6.53,"DevOps, Data Analysis, Python",mitesh.sura3174@placemux-student.com,3729903521,Indore,Not Placed
3175,72,Ekapad Shah,Male,Electronics & Communication,2025,9.59,"Kubernetes, Communication, Python",ekapad.shah3175@placemux-student.com,4714243211,Junagadh,Placed
3176,56,Sathvik Deol,Male,Data Science,2023,7.78,"Kubernetes, Tableau, Python, AWS, Django, Excel",sathvik.deol3176@placemux-student.com,7738133098,Ujjain,Placed
3177,100,Jeet Swaminathan,Male,Data Science,2024,6.17,"Java, Django, Data Analysis, Digital Marketing, Product Management",jeet.swaminathan3177@placemux-student.com,3463328742,Suryapet,In Process
3178,80,Shravya Sachdev,Other,Data Science,2025,8.37,"Python, DevOps, Java, React, SQL, C++",shravya.sachdev3178@placemux-student.com,5800058953,Serampore,In Process
3179,38,Avi Chanda,Male,Computer Science,2024,7.94,"Digital Marketing, Kubernetes, Machine Learning",avi.chanda3179@placemux-student.com,4385781807,Ichalkaranji,Placed
3180,36,Zilmil Venkatesh,Female,Mechanical Engineering,2023,7.95,"Java, Product Management, Machine Learning, Node.js, Digital Marketing, Django, DevOps",zilmil.venkatesh3180@placemux-student.com,5144661995,Vadodara,Placed
